Last 365 - Daily (Wind)
Time,Value,Avg. Wind Speed
10/20,0.744140625,0
10/21,34.349609375,2.46196581919988
10/22,13.494140625,0.6434651613235474
10/23,23.513671875,1.0393875241279602
10/24,104.603515625,10.769050101439158
10/25,22.3671875,0.9482600887616475
10/26,20.58984375,1.2025946378707886
10/27,5.646484375,0.2744734088579814
10/28,3.75390625,0.16831915080547333
10/29,0,0.002972143165992968
10/30,20.36328125,1.082676634976738
10/31,4.586374999999975,0.047920309264084394
11/1,0,0
11/2,3.685546875,0.3219544285737374
11/3,0,0
11/4,0,0
11/5,7.046875,0.4967343088908074
11/6,20.98046875,1.710862047970295
11/7,36.234375,3.301427506467308
11/8,4.052734375,0.07808989584445954
11/9,15.83203125,0.73918488740921
11/10,12.435546875,0.7274668624507631
11/11,0,0
11/12,0.6875,0.015610465691203165
11/13,0,0
11/14,2.173828125,0.040041320565818016
11/15,0,0
11/16,9.72265625,0.8868215559493929
11/17,5.578125,0.2374093272110336
11/18,34.841796875,1.6226666312334803
11/19,71.33984375,6.165792072778301
11/20,16.951171875,1.3316782151337054
11/21,40.677734375,2.607228220117924
11/22,18.705078125,3.0993574308880176
11/30,0,0
12/1,0,0
12/2,0.9296875,1.7042402018941103
12/3,0.517578125,0.6343303854976382
12/4,0,0.00021255572636922203
12/5,0.10546875,0.10721990811652032
12/6,0.5703125,1.0457010811756529
12/7,0,0
12/8,0.595703125,2.4924578659328405
12/9,0.501953125,1.9277489965179733
12/10,0.62109375,1.2519401274539683
12/11,0.34375,0.707182838803246
12/12,0,0.009659680826910612
12/13,0.771484375,0.13506064002896537
12/14,1.783203125,10.750128521853176
12/30,0.017578125,0
12/31,2.126953125,0.00584185520807902
1/1,0.224609375,0
1/2,0.224609375,0
1/3,0.22265625,0.002196954356299506
1/4,0.22265625,0
1/5,0.224609375,0
1/6,0.2265625,0
1/7,0.23046875,0
1/8,0.224609375,0
1/9,1.150390625,0.2614319979408641
1/10,0.216796875,0.1427031671338611
1/11,0.2265625,0
1/12,0.2265625,0.009988347689310709
1/13,14.166015625,1.3181443493028255
1/14,0.2265625,0.0015834860312633023
1/15,4.775390625,0.37227934267785817
1/16,29.25,3.2724145095053743
1/17,2.4375,0.5052338959601815
1/18,1.248046875,0.23499415893174935
1/19,9.4765625,0.9555053330531451
1/20,0.224609375,0.001142144997914632
1/21,0.23046875,0
1/22,2.984375,0.24846416636118815
1/23,0.22265625,0
1/24,0.228515625,0.0029068986574808755
1/25,0.2265625,0.004285338132277779
1/26,0.22265625,0.15638566395593068
1/27,0.224609375,0
1/28,1.3125,0.1806949829613721
1/29,17.541015625,1.81348813741635
1/30,8.052734375,0.9250835970692011
1/31,0.328125,0.4452851553912802
2/2,0.080078125,0
2/3,0.216796875,0
2/4,0.21875,0
2/5,9.984375,1.476971658005221
2/6,0.21875,0.004963921176062689
2/7,40.84375,4.627797734586879
2/8,6.865234375,0.41307717892858736
2/9,4.6796875,0.2869857059633242
2/10,0.2109375,0.0072668227884504525
2/11,0.40234375,0.061351110105929176
2/12,5.853515625,0.3750047635464442
2/13,0.7276249999999891,0.1662407388562645
2/14,93.87003125000001,6.891561810685327
2/15,237.251953125,21.318897522209795
2/16,86.30859375,3.0532199587172433
2/17,33.607421875,2.3004556820124944
2/18,0.21875,0
2/19,15.05859375,0.5194383333774579
2/20,5.96484375,0.16919168920227978
2/21,0.751953125,0.007603739247177587
2/22,7.65625,0.3286552487678325
2/23,15.384765625,0.5926801128151976
2/24,137.775390625,6.5379438001726875
2/25,31.63671875,1.018900245820738
2/26,0.203125,0
2/27,0.20703125,0.007584924499193828
2/28,13.287109375,0.7593568164398867
3/1,0.21484375,0.03704931901560889
3/2,108.220703125,6.997885371613935
3/3,22.3984375,1.133012710950536
3/4,6.552734375,0.6947991456148639
3/5,21.837890625,1.6649851348512197
3/6,16.37109375,0.8883731688379091
3/7,71.91015625,4.808112619976713
3/8,46.078125,3.418330984481955
3/9,4.19140625,0.28154753118381853
3/10,111.740234375,9.173804753058485
3/11,34.556640625,2.652203084195252
3/12,47.625,3.3953963161618623
3/13,60.08820312499984,4.572767503447121
3/14,16.019218750000164,1.167876119710441
3/15,60,4.484608052872761
3/16,104.87890625,6.75783914953628
3/17,18.681640625,1.0457039716697876
3/18,98.076171875,7.857224339858079
3/19,41.451171875,2.6693030885524216
3/20,21.814453125,1.4544625012928012
3/21,45.583984375,2.3395366253676237
3/22,23.892578125,0.7326122852024856
3/23,17.376953125,1.2824136406947406
3/24,67.1328125,5.295436430071001
3/25,58.736328125,3.1200284981968434
3/26,120.052734375,8.597849386568424
3/27,112.361328125,6.741760793216282
3/28,22.75,1.155163878704238
3/29,26.041015625,2.1166115204493203
3/30,3.544921875,0.3190241185918687
3/31,2.353515625,0.20607547674860272
4/1,34.84765625,2.375960132382873
4/2,100.47265625,7.229594325929704
4/3,7.236328125,0.9005767006106327
4/4,0.23828125,0.03569061222014489
4/5,49.244140625,3.8248390528911824
4/6,124.728515625,8.9103744243082
4/7,65.201171875,4.190333130665315
4/8,12.583984375,1.304636060916702
4/9,28.330078125,1.9700189146880025
4/10,16.625,1.3419595305081249
4/11,57.171875,4.246637492004115
4/12,40.466796875,3.002111495797657
4/13,120.162109375,8.02637303447595
4/14,29.34375,2.212714182838615
4/15,30.51171875,2.412567011480204
4/16,16.24609375,1.2547883318530193
4/17,75.513671875,5.553934894142233
4/18,123.291015625,8.553525132436143
4/19,16.28515625,1.3223634300593403
4/20,110.8046875,8.060479462478748
4/21,76.5859375,5.821957527724982
4/22,3.830078125,1.1344378679538771
4/23,0.16015625,0.03908905281740077
4/24,16.048828125,4.4914248483214
4/25,151.12890625,10.781075725662305
4/26,7.212890625,0.7540557927897561
4/27,23.14453125,1.9363102574379012
4/28,66.43757812500007,12.936333517494164
4/29,90.52335937499991,7.018674635216358
5/1,0.0546875,0.029565322134229872
5/2,36.685546875,2.803925489355539
5/3,24.765625,2.169978430931078
5/4,15.9609375,1.962674652195384
5/5,38.115234375,2.7677966302048422
5/6,39.70156250000037,3.626458379890652
5/7,101.10312499999964,7.932743092047307
5/8,63.37109375,5.527644312895634
5/9,51.3359375,5.115462488529521
5/10,6.39453125,0.9010457937325272
5/11,23.49609375,2.062009870865311
5/12,40.82421875,2.6881004661832084
5/13,3.103515625,0.5736410277230399
5/16,6.939453125,0.40153175040295247
5/17,40.103515625,2.3758401906851563
5/18,39.677734375,2.608325752550113
5/19,6.931640625,0.24382673454775303
5/20,22.572265625,1.266039507221757
5/21,23.01171875,1.4712311615424347
5/22,0.45828125000025466,0.0028210213551154504
5/23,76.69992187499975,3.6975033509616657
5/24,15.765625,1.0413989626699025
5/25,108.111328125,7.468375427296326
5/26,54.22265625,2.291764730645316
5/27,95.419921875,4.919203183718167
5/28,66.4375,3.6650257693498554
5/29,54.517578125,2.674664167475429
5/30,34.953125,1.543228699243258
5/31,124.185546875,8.017180360054445
6/1,129.53125,7.062878904024534
6/2,19.00390625,0.35353719233957115
6/3,23.05078125,1.8904764644791792
6/4,23.6328125,1.4316091636343609
6/5,19.5234375,1.2233880213622386
6/6,55.58984375,2.564268434914882
6/7,2.80078125,0.09148046387566461
6/8,29.53515625,2.132048686824081
6/9,0.25390625,0.1278557853093223
6/10,28.26953125,2.3402411273426527
6/11,16.4765625,1.30705316907765
6/12,23.15234375,2.109612742173366
6/13,17.984375,1.7378276241977442
6/14,10.025390625,1.134994479183855
6/15,23.95703125,2.6058391463327664
6/16,15.662109375,1.6663032967888862
6/17,8.640625,1.0766905047165023
6/18,50.015625,4.370222703600773
6/19,28.45703125,3.379029487454015
6/20,4.328125,0.912173847668651
6/21,10.5625,1.4311270774813398
6/22,26.037109375,2.729144206438115
6/23,52.826171875,4.8136998367121295
6/24,35.140625,3.2535511418116525
6/25,20.4140625,2.3492566695338017
6/26,5.451171875,0.7309170567920488
6/27,31.3515625,3.076808261017742
6/28,49.767578125,4.690461835433459
6/29,19.658203125,1.9236743741144873
6/30,24.552734375,2.1695846540395256
7/1,0.884765625,0.4106205027990661
7/2,31.845703125,3.2724466354363666
7/3,21.96484375,2.3430663429266745
7/4,28.72265625,2.74871369877032
7/5,10.619140625,1.269075925812331
7/6,24.884765625,2.2775671645342603
7/7,36.873046875,3.528206071028343
7/8,17.705078125,2.189434503210039
7/9,33.00390625,3.1512736437459004
7/10,0.6805468749998909,0.06818770256146817
7/11,89.32921875000011,3.8262218998927495
7/12,76.4375,6.0636713015698405
7/13,81.775390625,6.530713384009542
7/14,23.69140625,2.4781095928465997
7/15,41.08203125,3.5134282235311285
7/16,33.279296875,3.8497907017444497
7/18,52.064453125,5.408048981741468
7/19,41.708984375,4.373614947220945
7/20,19.06640625,1.95901125172774
7/21,24.728515625,2.7038440916796653
7/22,11.40234375,1.4952473364166108
7/23,22.826171875,2.738271068482142
7/24,50.322265625,4.597725759650182
7/25,55.015625,4.948323599007375
